geometry
POINT (37.79065720525563 55.72228841809113)
POINT (37.51235628562655 55.86169704992555)
POINT (37.93720099097982 55.72454430262559)
POINT (37.49550026606565 55.52293407469455)
POINT (37.69220022475135 56.00426763014539)
POINT (37.70275126363037 55.57322049318905)
POINT (37.84815222345051 55.57489200811967)
POINT (37.39538395848827 55.86427584428238)
POINT (37.37574349622535 55.3218087071338)
POINT (37.78480892920799 55.53581510826982)
POINT (37.30972329574985 55.59918000653003)
POINT (37.29484535784776 55.91661529146275)
POINT (37.54325370903925 55.56631882135186)
POINT (37.73295994040291 55.78520416723215)
POINT (37.71354980413215 55.92712319419251)
POINT (37.57488791225344 55.9646831286747)
POINT (37.69993720182431 55.86029984112229)
POINT (37.56230350876508 55.66072404912703)
POINT (37.6121501238216 55.58394091114059)
POINT (37.57182046735022 55.61351689980199)
POINT (37.49495006376679 55.79253465946496)
POINT (37.72359033191891 55.72630720576473)
POINT (37.69475202928403 55.61376280443003)
POINT (37.90685290670721 55.72864407037521)
POINT (37.70868465219392 55.71200657046757)
POINT (37.62365478184193 55.85366332109481)
POINT (37.61326969433934 55.93466184137434)
POINT (37.81358025967037 55.71642334604768)
POINT (37.73736845460036 55.8998948521735)
POINT (37.62494791369998 56.11039975433186)
POINT (37.60685095888689 55.98450642337738)
POINT (37.71362326085874 55.63949115538963)
POINT (37.43104911757656 55.88102548452923)
POINT (37.32516221205228 55.52382056735372)
POINT (37.6908889626954 55.78661659365908)
POINT (37.59946641475388 55.81357151855124)
POINT (37.59415576829912 55.88627942659176)
POINT (37.59707402496046 55.64189735934092)
POINT (37.79457854395599 55.71116834850046)
POINT (37.56428231694851 55.7736438435206)
POINT (37.64511437689723 55.87910803795693)
POINT (37.58891694073208 55.81756051745106)
POINT (37.65315477996185 55.60736957593976)
POINT (37.54471322627263 55.80302381081972)
POINT (37.76928973205407 55.62670351423613)
POINT (37.38393028471299 55.812798434157)
POINT (37.77078742586595 55.86761688479696)
POINT (37.37123389786538 55.96117611742502)
POINT (37.71316354623984 55.85931464574151)
POINT (37.57452490499419 55.85250840782423)
POINT (37.65309402269583 55.88484188502509)
POINT (37.43067011874216 55.81752726759119)
POINT (37.71204097093059 55.71383443387636)
POINT (37.47786655180172 55.78139522171063)
POINT (37.70364595054593 55.5729269749952)
POINT (37.68369116377406 55.72714122699073)
POINT (37.41710176640695 55.79328527531113)
POINT (37.80461065836745 56.0155820926749)
POINT (37.74747568810447 55.83261689665683)
POINT (37.58073108987287 55.81440789449539)
POINT (37.5888193698437 55.85095175082037)
POINT (37.50273989728355 55.63869530954899)
POINT (37.92040785505415 55.40020712031041)
POINT (37.47608672752305 55.92065771993203)
POINT (37.65739850020894 55.71705337913255)
POINT (37.82401439674182 56.14307473917778)
POINT (37.66067361407115 55.92316656496391)
POINT (37.70889742226316 55.87367279010377)
POINT (37.48344546107591 55.74568052288154)
POINT (37.8403982712246 55.87105659570329)
POINT (37.46630324693744 55.85219740909827)
POINT (37.63384708395191 55.85472180334394)
POINT (37.51511079993153 55.6979807998607)
POINT (37.59331954259277 55.91291414194713)
POINT (37.55659148775982 55.67010744893855)
POINT (37.47873440176193 55.74163151555469)
POINT (37.53766141173282 55.40083640537893)
POINT (37.71902259789564 55.56894595173428)
POINT (37.81723779282643 55.57686853778058)
POINT (37.59183288533347 55.77849876695517)
POINT (37.71387373452698 55.99485118403204)
POINT (37.76234096065122 55.92196920996504)
POINT (37.81097184029264 55.8176378075804)
POINT (37.72515343916982 55.51359371206924)
POINT (37.76540536181978 55.59190256329889)
POINT (37.86247833394653 55.90213475708219)
POINT (37.32610747965062 55.68098883041187)
POINT (37.3771015515409 55.69931302336709)
POINT (37.75255831190468 55.67971739410686)
POINT (37.53046263061856 55.76031164294176)
POINT (37.76404989345214 55.92101847734808)
POINT (37.60036146357719 55.83436716675871)
POINT (37.62455748970197 55.92530957350727)
POINT (37.59253174454686 55.62674276830762)
POINT (37.63038153971956 55.48851351652984)
POINT (37.69277966295427 55.56897426384577)
POINT (37.74434721218532 55.51597044566201)
POINT (37.4610646247138 55.77833536891854)
POINT (37.79315131076994 55.82764470678734)
POINT (37.66392278174087 55.98709474768074)
POINT (37.60623353421396 55.49101198033301)
POINT (37.7207679009715 55.89051441082758)
POINT (37.45514001247601 55.88585847476037)
POINT (37.66082172384288 55.63270187199412)
POINT (37.74475462618673 55.52418021385439)
POINT (37.58639631565166 55.91811174235639)
POINT (37.43613082029836 55.74948800786972)
POINT (37.71630099918904 55.80773693930608)
POINT (37.54084687089821 55.79098601617061)
POINT (37.54919684144355 55.90476823627329)
POINT (37.66199589495807 55.80792307372926)
POINT (37.41911995527796 55.65389607038113)
POINT (37.46633342133006 55.84138457086446)
POINT (37.81610213576036 55.70871412308072)
POINT (37.54281427339313 55.72943715485174)
POINT (37.44274032642964 55.87200987257712)
POINT (37.73431153329891 55.57302136593157)
POINT (37.70443384674633 55.66732024765528)
POINT (37.65728683041827 55.98815586942537)
POINT (37.53604649328485 55.87717322133636)
POINT (37.66085397645401 55.79492405239598)
POINT (37.60125306141406 55.99718675490829)
POINT (37.61519126301037 55.86097364071366)
POINT (37.65090742295648 55.88875166808509)
POINT (37.57146452551117 55.57937290967347)
POINT (37.66383075686154 55.70346722767029)
POINT (37.53388105205619 55.72589265217262)
POINT (37.66003516557996 55.96601776177764)
POINT (37.72189216366524 55.95964726067621)
POINT (37.49505399973292 55.71219863186309)
POINT (37.58310401169112 55.81981967367219)
POINT (37.87851307878499 55.46898397158839)
POINT (37.5849978926113 55.56919694902592)
POINT (37.65706369237601 55.78430529827459)
POINT (37.34011558242532 56.11325991358963)
POINT (37.51832405812655 55.93866768342215)
POINT (37.97532445487673 55.80086351102609)
POINT (37.50018961633108 55.57915522781536)
POINT (37.63010272270106 55.83039163324685)
POINT (37.63111338160758 55.71327429279395)
POINT (37.67526407522094 55.82203123401359)
POINT (37.56274705313493 55.56720045916213)
POINT (37.28684639974115 55.61493206296549)
POINT (37.70013998018465 55.84615737112997)
POINT (37.41366087126131 55.75444663150807)
POINT (37.47243965328917 55.67743690699515)
POINT (37.60595543077505 55.78663506562739)
POINT (37.64462791311335 55.94622486133999)
POINT (37.55427638222296 55.68698980268138)
POINT (37.56311625551551 55.70549408211968)
POINT (37.87848872051639 55.74477188008087)
POINT (37.60475479445515 55.79938202515018)
POINT (37.55422655823409 55.61408536027628)
POINT (37.71609125598363 55.73453471767819)
POINT (37.7282704675365 55.5223047737803)
POINT (37.60311610187703 55.91169751500981)
POINT (37.63683426365358 55.65042417905755)
POINT (37.5373175665332 55.67235677372248)
POINT (37.67848083506157 55.9287055395039)
POINT (37.64522393939514 55.81852112144393)
POINT (37.58145060303733 55.92357148362488)
POINT (37.65782246272702 55.88405606054117)
POINT (37.39879804449393 55.6517524179778)
POINT (37.67512418548469 55.41042458564761)
POINT (37.42398659578626 55.91512300813023)
POINT (37.75949024093372 55.86922310440581)
POINT (37.7263663513696 55.72008856970125)
POINT (37.6030392501304 55.68043744858961)
POINT (37.52831438977965 55.71980131281169)
POINT (37.70844593987614 55.78987214039119)
POINT (37.76764608057064 55.9122478535221)
POINT (37.76836918385093 55.73375580141293)
POINT (37.68088038785493 55.69190946691467)
POINT (37.38616623231995 55.75089582858535)
POINT (37.56431265597116 55.6370851705694)
POINT (37.5308280017393 55.6750557072756)
POINT (37.75917496304542 55.79187897371669)
POINT (37.59111129169323 55.7665170770103)
POINT (37.59339943308395 55.62090365290462)
POINT (37.72234907542924 55.89162552223326)
POINT (37.41794733005546 55.83538616110692)
POINT (37.49411690470259 55.65690918145763)
POINT (37.71294585874247 55.69744818216424)
POINT (37.73111143449967 55.49716986778186)
POINT (37.67804377377706 55.93629107556853)
POINT (37.58779752772652 55.61322717611322)
POINT (37.43763308447195 55.82658577652806)
POINT (37.70343850805719 55.62321214271437)
POINT (37.76639197773881 55.93233230205964)
POINT (37.70548183958223 55.63766463756534)
POINT (37.77932535159139 55.71956030610118)
POINT (37.46584604429918 55.94154029205475)
POINT (37.59045345822648 55.77099097610265)
POINT (37.48308620904285 55.83590301072323)
POINT (37.63626750373205 55.85837125533345)
POINT (37.7031751951778 55.86977540758973)
POINT (37.62016319914233 55.71522060531948)
POINT (37.53062906279565 55.96771829087382)
POINT (37.57776512088871 55.99814970880974)
POINT (37.5662161154986 55.60089555716992)
POINT (37.66739410732411 55.69490950053807)
POINT (37.81323199297856 55.96866255022965)
POINT (37.52478664358181 55.75022300996221)
POINT (37.5990557059427 55.80500039790109)
POINT (37.46018185822739 55.8523873971748)
POINT (37.49455782256334 55.72221437714857)
POINT (37.56639761691329 55.6291658644137)
POINT (37.67016631012369 55.70895331771054)
POINT (37.55336315332499 55.7724171899362)
POINT (37.60970939823491 55.46388085696127)
POINT (37.71140965777443 55.69125811953892)
POINT (37.44570022699531 55.53659282576049)
POINT (37.72248611607081 55.75504496328926)
POINT (37.62689268900527 55.91069201822495)
POINT (37.71942867534768 55.77771633374549)
POINT (37.62994885139418 55.66588734648127)
POINT (37.94976029631827 55.80883117611776)
POINT (37.78093123481447 55.7509657619003)
POINT (37.58806960363923 55.61977035198278)
POINT (37.89036020419908 55.68731094557644)
POINT (37.75095701609995 55.70263951248707)
POINT (37.8060116829963 55.80421253452938)
POINT (37.34174729281504 56.00415982160281)
POINT (37.61294952970257 55.64706034905701)
POINT (37.35210239077696 55.79085214887645)
POINT (37.59462886675171 56.02476633592269)
POINT (37.67417907154825 55.64933571157605)
POINT (37.59687436233041 55.89543097679051)
POINT (37.72485332895945 55.77709381111121)
POINT (37.73233447218796 55.9947275459767)
POINT (37.68501565492704 55.75788025346766)
POINT (37.75122833844367 55.85177675010466)
POINT (37.58475983619008 55.88196521903416)
POINT (37.81789077100672 55.66668859284072)
POINT (37.5671121533076 56.0103723028547)
POINT (37.57520984578446 55.66202200074025)
POINT (37.56999484354529 55.80041966722834)
POINT (37.4611926838293 55.76715055529314)
POINT (37.55838532390193 55.75911519424668)
POINT (37.8021821802168 55.56217438317729)
POINT (37.27702210473189 55.78327450692972)
POINT (37.7605404392028 55.74770425701995)
POINT (37.51849488377665 55.46738017198415)
POINT (37.50866533840556 55.54503660498692)
POINT (37.61163320519985 55.81649476576784)
POINT (37.49876995887573 55.83464604534898)
POINT (37.58633840821392 55.81655829916568)
POINT (37.83563624154309 55.5475552260897)
POINT (37.84064368196287 55.66790219734339)
POINT (37.79913422100672 55.86655976147411)
POINT (37.76349980335279 55.75154113854874)
POINT (37.53865785083329 55.61042851863743)
POINT (37.61369503481757 55.68306192147132)
POINT (37.52464186125339 55.66014855550537)
POINT (37.65879655892356 55.67574920776131)
POINT (37.54372528432133 55.73021099256315)
POINT (37.4993200302919 55.63236266599024)
POINT (37.45325207934015 55.78395165216411)
POINT (37.87633023042662 55.63621882834519)
POINT (37.77881225553999 55.58965611331968)
POINT (37.74895246344222 55.95228438435506)
POINT (37.72636441534662 55.7615155311349)
POINT (37.74646915131702 55.91477050309383)
POINT (37.62728751322118 55.67314390564844)
POINT (37.64996892122522 55.7162504590469)
POINT (37.75837517318762 55.38557197156506)
POINT (37.44319287649168 55.73015183536718)
POINT (37.60564067031976 55.8122039483877)
POINT (37.83433663554861 55.76547630188065)
POINT (37.5203274112698 55.90938058169699)
POINT (37.64567645593737 55.56861693281503)
POINT (37.68028601404744 55.69915115182704)
POINT (37.46807937426016 55.56859649865572)
POINT (37.75519825721109 55.34089255057729)
POINT (37.70409945691486 56.14921750622612)
POINT (37.64821048673083 55.66335068040434)
POINT (37.51117865511443 55.5590245745406)
POINT (37.53015581998264 55.41006149413285)
POINT (37.48537814927228 55.72920971952168)
POINT (37.63933958696758 55.74837216891168)
POINT (37.68220607027271 55.75002941271244)
POINT (37.74321968296851 55.87139017648331)
POINT (37.59856229139928 55.9271059754041)
POINT (37.50012361529968 55.55021191554727)
POINT (37.61370294666509 55.74905740865945)
POINT (37.60361479628149 55.69825309363985)
POINT (37.44318665505693 55.67223577739723)
POINT (37.35040824891551 55.4201481794312)
POINT (37.69771144875406 55.82300370820298)
POINT (37.91832343782873 55.9998839739165)
POINT (37.53844482568051 55.50691543059699)
POINT (37.36525416674587 55.79218354790406)
POINT (37.90789651583002 55.65715399292475)
POINT (37.56512453487699 55.81041116004202)
POINT (37.69254490252994 55.78067704886971)
POINT (37.78756672231438 55.6297515680208)
POINT (37.77997149416272 55.54005467451694)
POINT (37.75760026537505 55.75403409573364)
POINT (37.60984024750235 55.98820567222199)
POINT (37.52472322856933 55.65989707323327)
POINT (37.71570469377035 55.82036092244179)
POINT (37.68744695385386 55.54785012606114)
POINT (37.67472543765948 55.87902062599596)
POINT (37.5121589250444 55.7784065458853)
POINT (38.02314413773546 55.86517744911104)
POINT (37.89470939456955 55.71424119616488)
POINT (37.86182862560145 55.6752973314941)
POINT (37.67178397033526 55.89741612552245)
POINT (37.63248561205958 55.85293935325468)
POINT (37.65187929377886 55.67742863384824)
POINT (37.64812485662659 55.52734605734346)
POINT (37.31718978055016 55.81424018060599)
POINT (37.45561365797675 55.75598772937995)
POINT (37.87014502442005 56.09027691392056)
POINT (37.60212828619945 55.62519455284363)
POINT (37.45205971759576 55.71939572977334)
POINT (37.66043213722025 55.62168760760369)
POINT (37.59572152466812 55.48506044306624)
POINT (37.58791935908393 55.70226379185682)
POINT (37.41690367447447 55.67279032380741)
POINT (37.34394066762356 55.69284485581331)
POINT (37.49419725220308 55.86057380661067)
POINT (37.82957240017709 55.83719825725144)
POINT (37.56371351767556 55.91686608845356)
POINT (37.50695542856011 55.74701174771523)
POINT (37.45381883183845 55.62504495241676)
POINT (37.98665122782375 55.74939362919689)
POINT (37.46385152464129 55.87123827156022)
POINT (37.6892650949568 55.90826937485519)
POINT (37.51507441723077 55.93952442967569)
POINT (37.49468592215349 55.81368971131801)
POINT (37.66028228017646 55.61718420649122)
POINT (37.59922157874786 55.71520536304643)
POINT (37.19634573290966 55.89152060933411)
POINT (37.46988347071171 55.8292759367751)
POINT (37.76576128247815 55.77262900805619)
POINT (37.90549007136525 55.70565555383047)
POINT (37.81171195017853 55.68422304773493)
POINT (37.67937672443005 55.83142227973556)
POINT (37.42565701906624 55.91039685440093)
POINT (37.45854881827079 55.67021492162976)
POINT (37.63365567822694 55.80278144793941)
POINT (37.52879247566796 55.7877585796054)
POINT (37.567148107221 55.47270260672231)
POINT (37.76435918966421 55.89182145372573)
POINT (37.3591138209144 55.96308520857938)
POINT (37.51192842607881 55.80510865150985)
POINT (37.8054036759912 55.6821197463609)
POINT (37.83884001737295 55.46328781561203)
POINT (37.34183548809479 55.70259086545777)
POINT (37.54790030092364 55.65984108105105)
POINT (37.79784828793441 55.89435836425961)
POINT (37.77520826806001 55.73400067025747)
POINT (37.4748624179685 56.09468049024061)
POINT (37.56668202799806 55.42690350007309)
POINT (37.65227868628207 55.7190213069593)
POINT (37.77922231265084 55.77712034915639)
POINT (37.50603615848504 55.86518752233017)
POINT (37.8414280489188 55.77133288680998)
POINT (37.75007423613432 55.75209860179238)
POINT (37.70026517182698 55.54885676945964)
POINT (37.69023225749764 55.76132820466653)
POINT (37.75145601881635 55.70860453387028)
POINT (37.32763764836384 55.74232722293486)
POINT (37.6538423475188 55.76936027078225)
POINT (37.60102202428084 56.09058660114398)
POINT (37.64080420990142 55.65389291641431)
POINT (37.78769406126239 55.62624387724181)
POINT (37.49145373268215 55.89728754730862)
POINT (37.63936055975324 55.54568447670881)
POINT (37.46304745667597 55.73480282781559)
POINT (37.6892246468421 55.74261667153642)
POINT (37.69481987759996 55.82828909554399)
POINT (37.68461829117254 56.00989461872992)
POINT (37.91719980877422 55.71018573377359)
POINT (37.27660277611801 55.77788683544984)
POINT (37.67404322697417 55.64738324212281)
POINT (37.51993180278804 55.83862809230016)
POINT (37.55827478269774 55.86725472231041)
POINT (37.86514270744421 55.74782145252583)
POINT (37.49193196199585 55.76262145786068)
POINT (37.56815641587872 55.90583328791143)
POINT (37.67526920852931 55.44514707937168)
POINT (37.79771670300391 55.80814317095379)
POINT (37.8022155356259 55.84315609004127)
POINT (37.77495429950169 55.99450166099272)
POINT (37.69085264073142 55.84989327595312)
POINT (37.73409076430028 55.9204663276524)
POINT (37.44051021206842 55.51826464221389)
POINT (37.63368820642579 55.95833166029978)
POINT (37.78418153690329 55.69762091278636)
POINT (37.82438325516028 55.64119059598865)
POINT (37.83709174480617 55.80001371699028)
POINT (37.48249648699738 55.66300443493554)
POINT (37.57283332416097 55.67274182810164)
POINT (37.7888760794154 55.70601306933233)
POINT (37.57701095120461 55.59225004598223)
POINT (37.71123458674901 55.97659072279701)
POINT (37.94897485470764 55.4828959040666)
POINT (37.66948610296754 55.68076852669652)
POINT (37.53651812012716 55.75341463590144)
POINT (37.77323832154399 55.67166871321484)
POINT (37.63952725100072 55.65118595049303)
POINT (37.67788315876984 55.45244782515664)
POINT (37.93363482388936 55.60417078581391)
POINT (37.5969029640344 55.45402458895843)
POINT (37.40987238088073 55.73665630516805)
POINT (37.86768065076674 55.69761240615181)
POINT (37.65884065620052 55.57549686575799)
POINT (37.629206995708 55.56580832219318)
POINT (37.61249436395892 55.86946004809908)
POINT (37.66723175913936 55.71123609254953)
POINT (37.76944175811562 55.74562997417011)
POINT (37.83572360171262 55.68400017516787)
POINT (37.72525943341708 55.91857704014894)
POINT (37.63370367767264 55.78215881087257)
POINT (37.57471435062563 56.06726571775634)
POINT (37.65327971903882 55.58131066199585)
POINT (37.54411537531615 55.96642923827653)
POINT (37.34638618950732 55.86386991949647)
POINT (37.76619326015581 55.75578059868553)
POINT (37.41697050182488 55.79170773405542)
POINT (37.63764013441659 55.80385153909703)
POINT (37.3559020688713 55.79849473002029)
POINT (37.76957125669691 55.58368896515798)
POINT (37.65362221599591 55.58293899705335)
POINT (37.76318118425955 55.73573687157136)
POINT (37.71162364868183 55.60049178143881)
POINT (37.64333177551019 55.59287612737342)
POINT (37.72109765153003 55.77619083585511)
POINT (37.41167952046987 55.58264672111353)
POINT (37.41294814126075 55.86703168595692)
POINT (37.7393735212498 55.94101282699825)
POINT (37.51558766477645 55.74189395374688)
POINT (37.86296526184988 55.69334471175031)
POINT (37.34151474397456 55.83653505159518)
POINT (37.64367364329538 55.93397914954426)
POINT (37.35857051698928 55.62793523876072)
POINT (37.78865378872273 55.87906800967814)
POINT (37.67504780355068 55.95667149649228)
POINT (37.5139169706777 55.76549274039169)
POINT (37.61160357866446 55.64936611222038)
POINT (37.53207688298573 55.96569515121532)
POINT (37.6483514491029 55.60659461723316)
POINT (37.52145546809248 55.53341330167709)
POINT (37.66213243377831 56.05101114894565)
POINT (37.5563759314217 55.85266713326092)
POINT (37.67025682756184 56.18104382251322)
POINT (37.67776097483841 55.82071801427215)
POINT (37.62726518931767 55.79993798068094)
POINT (37.36077767222093 55.44958014123205)
POINT (37.75334196669577 55.99863688993905)
POINT (37.21644227023167 55.6193932421457)
POINT (37.85481578871576 55.85351558426239)
POINT (37.42823369940684 55.60559687630218)
POINT (37.6666908090521 55.63641222859222)
POINT (37.53160667816215 55.44152719631986)
POINT (37.50000028096014 55.69095686940759)
POINT (37.43440376865723 55.92770434701271)
POINT (37.64095091739309 55.44329024546718)
POINT (37.52942385862622 55.96287689123072)
POINT (37.64257829345301 55.78385963704828)
POINT (37.33276432161002 55.93693967389382)
POINT (37.46770330385406 55.77804799369647)
POINT (37.86521317091265 55.6789528487889)
POINT (37.62559278007701 55.98771031549531)
POINT (37.41820657885997 55.53158289475752)
POINT (37.69506761048256 55.94366311531552)
POINT (37.47132972887163 55.94320801478482)
POINT (37.62737358277738 55.88540553244028)
POINT (37.53652922615825 55.76810689038814)
POINT (37.67737160369771 55.79992249079415)
POINT (37.54221885810479 55.47544122961682)
POINT (37.72130245779609 55.76415484085047)
POINT (37.70353552394216 55.86345493561267)
POINT (37.63023382026764 55.94955530067924)
POINT (37.53637825061586 55.76531296975546)
POINT (37.57526023195105 55.90185955633086)
POINT (37.87291164400781 55.66946326718409)
POINT (37.47892250325496 55.78015007821551)
POINT (37.61693902848562 55.97042388592241)
POINT (37.69560148726097 55.78562123674677)
POINT (37.63855660752191 55.73048374193208)
POINT (37.76641045096879 55.82525107310398)
POINT (37.53880765772742 55.71440327182875)
POINT (37.52168232242453 55.73799136433151)
POINT (37.64954448156976 55.49287940397378)
POINT (37.63983432384387 55.8161456411439)
POINT (37.56231504859684 55.72670450636314)
POINT (37.57732067373693 55.78291088258891)
POINT (37.64119993090323 55.79216932273025)
POINT (37.74562545464996 55.91165577066548)
POINT (37.88991454148336 55.71967793325185)
POINT (37.28536606955395 55.70053488514208)
POINT (37.80405996005312 55.69044188870568)
POINT (37.76645852003043 55.72201293650319)
POINT (37.47421467961343 55.633414933041)
POINT (37.71147693441752 55.5993510997279)
POINT (37.58680593741419 55.96111606449958)
POINT (37.45383345573909 55.6762819673939)
POINT (37.52748215535921 55.53806785249255)
POINT (37.6710762580035 55.67679736180083)
POINT (37.93738103763454 55.71960320010184)
POINT (37.82865448974632 55.75362067557862)
POINT (37.6928437698321 55.83727597574927)
POINT (37.86653137163901 55.72846553540553)
POINT (37.49735246496072 55.81340601667318)
POINT (37.65082223787547 55.77073051582941)
POINT (37.95682785611977 55.62487600412606)
POINT (37.75777812153778 55.96913143493784)
POINT (37.54140344483378 55.59680663674175)
POINT (37.74766124974008 55.67649680013782)
POINT (37.67390813629002 55.79898114607706)
POINT (37.57146202817123 55.83458343885587)
POINT (37.7461201436534 55.89427827746007)
POINT (37.79487316828776 55.82155763194966)
POINT (37.62903501167188 55.52001960254148)
POINT (37.67620195401622 55.84741744035897)
POINT (37.61345003076505 55.91595137977554)
POINT (37.38345879635449 55.81640022167509)
POINT (37.76035334715389 55.74176675575418)
POINT (37.81943148772146 55.7857841232966)
POINT (37.36520008106058 55.72645881626941)
POINT (37.48875476091197 55.77545115715817)
POINT (37.29994056797362 55.83720368781808)
POINT (37.71922288986465 55.73138004286687)
POINT (37.58910517071318 55.93707378975804)
POINT (37.43737210838555 55.9050837835853)
POINT (37.97874464013788 55.63360556322943)
POINT (37.58424407259287 55.709897917064)
POINT (37.62088441174343 55.69096613192055)
POINT (37.870915440222 55.79232655965617)
POINT (37.70399240338473 55.65734893547452)
POINT (37.34965223174253 55.64710189114704)
POINT (37.51717871810806 55.80756127115519)
POINT (37.53258691514528 55.80747762515706)
POINT (37.40557961826879 55.81135600664122)
POINT (37.76308979128154 55.63510846415694)
POINT (37.35172527766487 55.77972418791328)
POINT (37.38967843965789 55.70027805305426)
POINT (37.87867885094814 55.8838238380856)
POINT (37.94480472367002 55.80756422310631)
POINT (37.84988631624419 55.68982590062232)
POINT (37.26082619419027 55.74492291448171)
POINT (37.52269983522574 55.77325463121113)
POINT (37.86048978582216 55.76349599541245)
POINT (37.62144051369843 55.59931549754025)
POINT (37.67999060158976 55.52355680939053)
POINT (37.40601770284649 56.08289049581096)
POINT (37.4827641302363 55.98524520470527)
POINT (37.41224889582076 55.92387226403002)
POINT (37.66777860290554 55.59368400803803)
POINT (37.50834270694999 55.51914995020691)
POINT (37.71567938023821 55.95649548252545)
POINT (37.72901865774646 55.63875438460394)
POINT (37.7163023351659 55.80262615645289)
POINT (37.58856174780151 55.88201653031231)
POINT (37.56674804270577 55.88611326513704)
POINT (37.61341626903044 55.83129251187264)
POINT (37.84026579500269 55.73913300067404)
POINT (37.31998099516203 55.83090849258253)
POINT (37.5576375213309 55.93267493783878)
POINT (37.60093721586877 55.74203854410457)
POINT (37.72050211107015 55.5768479353022)
POINT (37.65136564080223 55.65410566527814)
POINT (37.705027425213 55.84727754532344)
POINT (37.62211993482274 55.90092805376564)
POINT (37.97391692613894 55.71897935460326)
POINT (37.64574331684632 55.92630209099229)
POINT (37.60884687309839 55.43202756401774)
POINT (37.56380508502607 55.35631846640755)
POINT (37.76411983971786 55.74750763377946)
POINT (37.69616174210589 55.52640644109728)
POINT (37.62938217993349 55.6630480368314)
POINT (38.04721648547915 55.71337137842581)
POINT (37.68519008520847 55.77038029895893)
POINT (37.64302115559169 55.69586703167572)
POINT (37.87088716963563 55.70681285762966)
POINT (37.77810653399742 55.88520393814266)
POINT (37.54824526214657 55.71961884046382)
POINT (37.45495455361492 55.81995506770162)
POINT (37.62975711977522 55.70752524460632)
POINT (37.52547240452042 55.46252876505671)
POINT (37.61864343027525 55.83312429895726)
POINT (37.79797582883313 55.71967689619293)
POINT (37.64389744344214 55.54085168484939)
POINT (37.56663116309758 55.70511855327724)
POINT (37.78957004941046 55.93236367970715)
POINT (37.63757231424982 55.91878344825736)
POINT (37.76602594095385 55.66943860513115)
POINT (37.66384822991556 55.50252598475785)
POINT (37.57561162190766 55.77149976464332)
POINT (37.74695768586176 55.77496947986442)
POINT (37.45882004308675 55.73651869110875)
POINT (37.73291392313981 55.71852164411837)
POINT (37.6264886175737 55.7396605461096)
POINT (37.81714825498084 55.40136623202054)
POINT (37.81896734799974 55.58636030247739)
POINT (37.3905290999003 55.52844951688098)
POINT (37.55709416933562 55.90155091423108)
POINT (37.50681557346174 55.93117678298177)
POINT (37.9867862774214 55.68546061013197)
POINT (37.52753400531405 55.65785171733423)
POINT (37.43486507834967 55.51569405520299)
POINT (37.69511282722447 55.87887525167481)
POINT (37.68590003614219 56.06914743158321)
POINT (37.6858917567642 55.71708361929871)
POINT (37.67848343394083 55.89058467242397)
POINT (37.36535557978749 55.78764179906148)
POINT (37.8963728446652 55.45299596098894)
POINT (37.70057167217821 55.85537997269696)
POINT (37.56123123052079 55.78377830559785)
POINT (37.90911555807389 55.75850119481172)
POINT (37.72721321406122 55.59330125345238)
POINT (37.59148278494678 55.61043652337509)
